event_id,timestamp_utc,country,region,city,site_code,latitude,longitude,agent_id,agent_rank,agent_clearance,team_id,operation_id,operation_codename,operation_type,target_sector,target_importance_score,target_risk_level,intel_source_primary,intel_source_secondary,intel_confidence_score,threat_score_overall,threat_financial,threat_cyber,threat_physical,money_moved_usd,records_exfiltrated,compromised_accounts,channel_email,channel_phone,channel_darknet,channel_field_meet,status,triage_priority,requires_manual_review,escalated_to_level,false_positive_flag,model_version,notes_short,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60
EVT-0011038,2024-05-08 05:01:10,CZ,EU-CENTRAL,Prague,CZ-906,49.06447,14.54717,AG-9090,FIELD,SECRET,T-031,OP-2026-011038,NIGHTFALL-503,ESPIONAGE,Government,4,MEDIUM,SIGINT,OSINT,66,63,62,66,60,295451,2968,159,Y,N,N,N,CLOSED,P2,Y,2,N,aurora-1.2,pattern matches known cluster,56.01,66.02,73.23,75.58,65.13,59.27,63.7,61.98,57.39,65.8,15.97,34.37,24.71,32.47,27.91,24.37,28.64,30.22,25.49,31.84,32.92,39.44,31.55,30.39,23.87,22.96,28.38,19.92,25.84,23.7,62.73,69.76,49.84,74.89,71.98,75.31,63.79,75.45,64.44,77.88,52.67,44.17,61.35,28.02,48.78,51.01,29.28,36.18,41.74,45.33,43.53,29.94,9.82,0,10.79,43.85,23.73,3.02,31.14,0
EVT-0011039,2024-04-30 13:03:13,CZ,EU-CENTRAL,Prague,CZ-549,49.13688,13.87175,AG-3042,ANALYST,CONFIDENTIAL,T-033,OP-2026-011039,DEEPBLUE-436,MONEY_LAUNDERING,Energy,3,LOW,HUMINT,FININT,55,35,48,34,25,142618,1471,61,Y,Y,Y,N,DISMISSED,P3,N,1,Y,aurora-1.2,manual verification pending,28.83,26.52,36.86,24.05,42.92,20.52,34.8,29.21,22.76,36.15,11.73,16.7,19.45,16.05,17.28,13.81,7.89,5.34,6.8,15.56,30.49,16.77,21.4,19.23,1.54,10.67,14.44,24.4,20.32,17.08,56.31,70.57,85.85,66.05,65.1,60.46,71.51,72.3,79.38,70.0,35.1,14.54,6.33,40.04,30.03,21.46,27.55,24.07,0,46.96,0,28.96,38.31,0,10.75,0,0,15.95,15.64,23.28
EVT-0011042,2024-02-16 03:00:37,CZ,EU-CENTRAL,Prague,CZ-928,50.71767,15.82054,AG-3929,HQ,CONFIDENTIAL,T-037,OP-2026-011042,MIRAGE-269,CYBER_INTRUSION,Energy,8,LOW,HUMINT,CYBINT,71,36,41,38,28,224094,1055,35,Y,N,N,N,CLOSED,P3,N,1,N,aurora-1.0,source reliability downgraded,51.07,48.73,45.21,23.9,27.22,44.86,39.87,42.89,36.79,46.01,26.05,31.07,27.4,33.81,27.26,19.13,24.89,16.19,20.93,20.01,15.53,12.11,12.18,9.41,4.69,20.25,6.29,16.7,11.89,8.36,92.38,77.3,97.42,100,100,100,92.92,100,98.15,100,42.17,12.96,18.98,30.34,31.84,57.96,40.09,45.8,28.83,54.77,40.89,0,53.78,48.2,14.61,44.12,14.54,26.85,0,13.83
EVT-0011055,2024-01-28 11:11:55,CZ,EU-CENTRAL,Prague,CZ-321,49.84665,14.44124,AG-7823,FIELD,SECRET,T-008,OP-2026-011055,DEEPBLUE-070,INSIDER_TRADING,Energy,9,CRITICAL,OSINT,FININT,96,56,50,64,51,245377,1607,92,Y,Y,N,Y,IN_REVIEW,P1,N,0,N,aurora-1.1,cross-border activity detected,51.74,33.21,56.7,50.81,59.12,55.94,59.24,65.82,54.86,44.1,28.05,23.07,26.24,17.65,24.31,29.53,23.34,17.93,26.87,20.55,9.52,13.49,2.98,16.43,18.9,18.53,16.66,20.82,24.68,14.79,100,100,100,100,100,100,100,100,100,100,22.07,0,23.55,13.06,16.07,0,0,42.04,12.78,9.01,26.22,21.75,49.05,6.77,35.36,36.86,44.32,26.41,0,49.35
EVT-0011057,2024-11-27 02:27:11,CZ,EU-CENTRAL,Prague,CZ-598,49.63375,13.13651,AG-6290,ANALYST,SECRET,T-022,OP-2026-011057,SPECTRUM-232,INSIDER_TRADING,Logistics,4,HIGH,CYBINT,OSINT,82,72,71,80,64,365841,3952,192,Y,Y,Y,N,NEW,P2,N,3,N,aurora-1.1,manual verification pending,69.24,79.97,69.95,89.71,82.39,90.79,67.81,81.27,71.04,81.94,30.76,38.59,36.42,43.85,45.44,37.55,36.73,32.81,29.07,32.56,29.65,39.16,29.29,38.06,39.71,43.32,40.55,41.93,31.01,38.79,100,100,97.43,100,100,100,100,100,100,100,46.2,27.89,56.99,13.39,29.43,0,35.29,43.23,37.05,0,50.44,26.01,44.74,29.95,37.65,63.28,50.86,31.97,25.32,34.3
EVT-0011062,2024-01-16 11:13:55,CZ,EU-CENTRAL,Prague,CZ-909,48.99271,15.78778,AG-8399,SENIOR,CONFIDENTIAL,T-026,OP-2026-011062,AURORA-950,MONEY_LAUNDERING,Healthcare,10,CRITICAL,HUMINT,OSINT,76,62,64,67,54,292597,3715,107,N,N,N,Y,IN_REVIEW,P1,Y,1,N,aurora-2.0,incomplete metadata,53.2,77.64,56.1,57.19,42.6,67.29,66.27,75.37,60.53,66.67,30.29,30.54,34.62,31.9,36.24,22.99,29.46,29.53,28.27,23.8,34.84,34.55,37.33,45.88,38.84,38.37,46.9,32.69,36.72,33.74,100,100,100,100,100,100,100,100,100,100,43.04,30.71,9.11,15.6,49.21,0,33.01,74.44,29.29,9.08,53.69,1.5,10.49,25.49,15.5,11.23,49.11,13.95,44.73,17.41
EVT-0011068,2024-02-21 17:27:26,CZ,EU-CENTRAL,Prague,CZ-174,50.34718,14.16344,AG-5736,HQ,TOP_SECRET,T-028,OP-2026-011068,MIRAGE-203,INSIDER_TRADING,Logistics,7,MEDIUM,HUMINT,SIGINT,72,62,80,54,56,291519,3118,117,N,Y,N,N,CONFIRMED,P2,Y,0,N,aurora-1.0,incomplete metadata,68.55,56.13,59.12,62.92,46.02,65.61,64.55,53.25,68.18,61.5,31.78,40.94,21.04,22.33,29.37,35.74,32.58,29.95,26.02,29.66,28.35,23.74,31.26,31.55,33.13,36.78,21.68,33.54,41.69,28.94,92.79,100,100,100,100,100,100,93.54,100,100,28.48,0,35.37,14.56,10.58,18.57,14.61,19.07,36.25,57.96,49.32,9.81,7.8,44.15,7.05,7.54,28.44,60.34,31.77,26.57
EVT-0011076,2024-11-25 20:33:44,CZ,EU-CENTRAL,Prague,CZ-345,49.25044,13.90686,AG-1696,HQ,SECRET,T-026,OP-2026-011076,MIRAGE-256,RANSOMWARE,Telecom,7,HIGH,HUMINT,CYBINT,59,74,67,78,77,373056,3295,147,N,N,N,N,CONFIRMED,P2,Y,3,N,aurora-1.2,anomaly detected,65.59,70.03,62.29,79.95,71.6,77.23,71.66,71.57,81.41,82.39,33.37,42.67,32.2,35.54,38.69,44.66,43.8,43.27,34.12,38.23,30.2,25.36,24.99,35.67,33.74,42.79,35.03,50.99,29.0,32.63,100,100,100,100,100,100,100,100,100,100,36.91,54.94,8.0,47.65,30.55,55.64,32.43,52.64,58.53,47.05,19.48,60.03,35.15,13.6,47.07,21.63,57.76,19.28,7.41,35.89
EVT-0011081,2024-02-22 16:24:17,CZ,EU-CENTRAL,Prague,CZ-273,49.48647,15.62161,AG-5092,FIELD,TOP_SECRET,T-018,OP-2026-011081,MIRAGE-063,INSIDER_TRADING,Telecom,6,CRITICAL,OSINT,SIGINT,65,81,87,86,67,419155,4312,137,Y,N,Y,Y,IN_REVIEW,P1,Y,1,N,aurora-1.1,possible duplicate event,85.1,86.61,87.03,92.56,85.23,90.6,77.68,100,80.19,100,47.5,37.78,48.3,41.38,33.21,40.71,40.1,41.85,37.03,44.53,52.27,44.68,45.11,35.26,37.74,46.49,40.22,45.74,49.32,37.5,100,100,100,100,100,100,100,100,100,100,38.76,68.68,36.92,14.65,55.99,44.21,46.53,25.52,28.66,30.32,46.97,47.85,58.12,9.09,6.52,36.07,26.34,74.12,72.2,80.7
EVT-0011085,2024-02-09 08:46:42,CZ,EU-CENTRAL,Prague,CZ-966,49.34272,14.03029,AG-2601,HQ,SECRET,T-037,OP-2026-011085,PHOENIX-037,RANSOMWARE,Logistics,3,HIGH,CYBINT,OSINT,91,73,92,60,71,375793,3793,131,N,N,N,N,CONFIRMED,P2,N,0,N,aurora-2.0,manual verification pending,56.13,83.49,58.55,81.03,66.33,58.54,80.0,79.74,60.8,75.05,41.41,38.78,38.81,34.69,40.91,28.22,30.79,34.74,40.73,34.51,38.42,33.26,42.78,31.88,32.04,36.23,35.63,33.23,38.4,45.85,100,94.91,100,99.41,100,100,100,91.28,89.89,100,11.21,28.14,68.58,33.09,30.44,38.07,40.21,18.55,44.59,74.32,37.21,30.37,40.52,8.72,59.04,24.33,51.51,9.09,35.99,78.78
EVT-0011098,2024-09-29 02:14:43,CZ,EU-CENTRAL,Prague,CZ-602,49.48036,13.34351,AG-2522,JUNIOR,SECRET,T-038,OP-2026-011098,DEEPBLUE-522,CYBER_INTRUSION,Education,3,HIGH,OSINT,HUMINT,60,70,81,58,76,357869,3367,143,Y,N,N,N,NEW,P2,Y,1,N,aurora-1.0,pattern matches known cluster,68.9,86.02,59.42,66.35,77.11,87.13,70.91,64.04,84.68,52.78,41.67,40.0,34.98,37.6,37.34,38.53,37.5,39.45,36.84,38.7,31.83,37.2,29.64,27.52,28.43,36.25,36.79,27.4,26.23,38.45,98.36,100,92.59,98.1,98.92,100,98.44,100,98.59,100,42.92,29.9,16.87,18.53,32.86,53.27,21.73,12.2,14.57,47.72,40.01,22.87,56.28,39.77,34.58,32.58,11.09,10.23,30.03,62.89
EVT-0011101,2024-10-31 23:12:34,CZ,EU-CENTRAL,Prague,CZ-984,51.13643,15.82492,AG-3498,FIELD,CONFIDENTIAL,T-030,OP-2026-011101,PHOENIX-049,INSIDER_TRADING,Finance,7,LOW,FININT,HUMINT,79,35,24,48,27,161584,1369,79,Y,Y,N,Y,CLOSED,P3,N,1,N,aurora-1.0,pattern matches known cluster,24.4,35.17,44.83,35.07,41.25,34.49,34.42,45.67,31.55,43.44,21.5,18.83,17.5,12.18,9.11,18.22,16.68,19.66,17.44,17.83,14.45,5.81,16.74,13.63,14.27,12.86,16.52,17.34,16.19,26.58,100,98.31,100,97.98,84.22,98.19,100,96.08,100,100,0,24.21,52.05,0,19.9,42.37,35.44,22.67,44.81,0,53.11,25.98,0,23.87,66.91,0,26.83,27.47,0,23.11
EVT-0011103,2024-09-17 17:32:27,CZ,EU-CENTRAL,Prague,CZ-197,51.17767,15.10982,AG-3462,SENIOR,SECRET,T-023,OP-2026-011103,AURORA-188,ESPIONAGE,Logistics,10,CRITICAL,SIGINT,OSINT,57,69,63,62,82,307427,3097,131,Y,N,N,N,IN_REVIEW,P1,Y,1,N,aurora-1.0,possible duplicate event,66.39,91.69,81.06,76.25,83.65,51.25,99.84,77.52,87.12,66.65,25.7,26.24,25.29,36.71,26.52,29.02,29.95,32.59,34.02,36.89,32.15,32.06,29.62,30.32,25.88,31.91,35.39,24.37,22.7,33.96,100,100,100,100,100,100,100,100,100,100,0,31.79,34.24,63.97,47.43,44.68,18.2,9.75,0,61.25,35.36,29.4,67.18,44.98,7.17,48.11,30.29,1.21,57.97,26.78
EVT-0011121,2024-04-24 19:32:42,CZ,EU-CENTRAL,Prague,CZ-607,50.66139,13.21947,AG-9651,SENIOR,TOP_SECRET,T-028,OP-2026-011121,DEEPBLUE-675,MONEY_LAUNDERING,Telecom,4,LOW,FININT,HUMINT,63,33,8,58,24,202884,1738,54,N,N,N,N,NEW,P3,N,0,N,aurora-2.0,manual verification pending,45.77,23.05,28.02,28.38,40.71,26.65,26.27,15.68,17.82,40.32,21.19,25.65,16.51,17.43,25.24,24.33,23.67,15.21,13.22,24.02,17.13,17.7,16.66,10.32,16.78,18.34,17.51,16.31,15.05,19.64,84.0,68.62,68.51,69.67,78.57,73.96,61.94,78.66,73.79,53.69,15.84,22.22,0,36.0,9.83,24.26,6.88,21.5,25.81,4.01,33.98,49.29,25.0,30.94,13.92,15.7,21.03,1.55,0,38.48
EVT-0011133,2024-08-10 08:06:39,CZ,EU-CENTRAL,Prague,CZ-208,49.40596,15.81577,AG-3364,HQ,CONFIDENTIAL,T-030,OP-2026-011133,AURORA-256,ESPIONAGE,Government,3,HIGH,SIGINT,OSINT,90,66,76,66,56,296329,3864,121,Y,N,Y,Y,CONFIRMED,P2,N,1,N,aurora-1.2,anomaly detected,68.05,74.95,64.06,56.21,71.58,67.66,60.74,56.09,68.21,60.48,27.47,22.85,34.4,31.73,19.79,29.99,25.41,26.29,35.15,30.86,39.65,33.95,33.26,40.92,27.18,40.63,39.41,37.9,33.56,34.04,100,93.22,100,100,85.84,100,99.72,100,90.86,98.03,25.65,31.84,50.29,65.2,2.89,38.55,0,60.74,68.26,38.65,44.07,46.32,37.05,47.1,56.04,33.17,48.43,45.9,19.07,57.74
EVT-0011134,2024-02-24 21:53:40,CZ,EU-CENTRAL,Prague,CZ-526,51.16541,15.08174,AG-5081,HQ,TOP_SECRET,T-038,OP-2026-011134,NIGHTFALL-212,RANSOMWARE,Healthcare,2,LOW,CYBINT,OSINT,83,34,27,39,35,186079,1788,77,N,N,Y,N,CLOSED,P3,N,0,N,aurora-1.2,possible duplicate event,40.77,35.06,26.02,38.91,19.22,22.67,30.37,39.62,41.92,10.83,16.69,18.39,18.02,17.03,20.66,15.08,10.03,22.11,23.79,23.19,23.81,15.47,20.22,12.95,27.57,16.98,9.72,22.74,20.06,25.17,58.38,53.45,29.0,51.03,48.95,52.99,42.92,43.75,66.49,47.71,10.6,0,25.52,0,0,36.22,29.87,47.96,25.59,27.71,9.81,0,45.28,94.61,31.2,12.02,0,28.58,28.67,5.12
EVT-0011152,2024-07-07 11:36:28,CZ,EU-CENTRAL,Prague,CZ-502,49.54207,14.01788,AG-5941,JUNIOR,CONFIDENTIAL,T-037,OP-2026-011152,DEEPBLUE-423,ESPIONAGE,Government,6,MEDIUM,HUMINT,FININT,57,50,67,57,24,273215,3106,83,Y,N,N,Y,CLOSED,P3,N,0,N,aurora-2.0,cross-border activity detected,57.57,48.23,55.89,56.38,47.41,44.76,34.0,49.91,53.54,58.38,32.84,30.83,30.28,24.94,23.84,28.68,22.27,15.66,26.3,25.56,32.97,34.27,26.48,25.02,27.34,29.16,24.63,37.21,27.31,24.4,71.68,85.82,97.72,92.4,72.74,73.29,82.31,87.41,82.0,94.21,20.43,40.57,55.95,5.49,35.15,5.59,31.63,40.29,48.41,15.62,11.77,22.2,41.22,1.83,36.7,41.21,24.01,11.08,50.63,48.1
EVT-0011177,2024-02-23 18:56:20,CZ,EU-CENTRAL,Prague,CZ-220,49.0234,14.59618,AG-6285,SENIOR,CONFIDENTIAL,T-006,OP-2026-011177,MIRAGE-021,INSIDER_TRADING,Government,6,MEDIUM,HUMINT,CYBINT,77,51,51,54,48,275453,1955,129,Y,Y,Y,Y,IN_REVIEW,P3,N,0,N,aurora-1.2,manual verification pending,50.95,51.98,58.47,35.92,63.29,49.06,44.52,57.42,61.87,44.2,22.22,25.03,32.24,22.48,34.53,29.41,32.92,22.58,25.08,31.35,12.67,15.72,30.02,20.56,26.15,27.91,25.69,20.35,22.63,26.63,80.09,86.26,100,90.77,87.11,74.8,92.05,83.94,94.51,65.4,0,10.05,17.72,39.62,13.16,7.38,38.67,0,32.76,29.01,35.24,15.98,24.3,23.88,43.25,48.29,30.21,18.16,0,10.26
EVT-0011182,2024-08-30 07:28:56,CZ,EU-CENTRAL,Prague,CZ-479,50.99609,13.19878,AG-2895,JUNIOR,SECRET,T-028,OP-2026-011182,MIRAGE-076,CYBER_INTRUSION,Logistics,7,LOW,OSINT,CYBINT,54,39,31,39,47,220697,1699,70,N,N,N,N,CLOSED,P3,N,1,N,aurora-1.0,anomaly detected,24.76,37.14,35.66,51.2,21.53,58.36,51.2,43.82,52.17,39.75,27.53,29.26,17.1,26.58,24.85,22.94,20.65,13.16,25.04,30.63,16.58,26.76,27.52,18.33,20.47,12.08,24.34,13.96,6.41,18.04,100,100,100,92.59,100,90.27,85.42,85.23,90.08,98.87,18.95,13.5,55.58,39.53,37.53,0,0,27.68,14.2,48.77,0,24.29,19.81,0,0,14.78,22.14,47.33,37.76,0
EVT-0011191,2024-12-01 10:43:36,CZ,EU-CENTRAL,Prague,CZ-275,50.7085,12.98938,AG-2503,SENIOR,TOP_SECRET,T-039,OP-2026-011191,MIRAGE-159,CYBER_INTRUSION,Government,10,CRITICAL,SIGINT,HUMINT,80,27,19,48,8,136079,2080,70,Y,N,Y,N,IN_REVIEW,P1,N,1,N,aurora-2.0,cross-border activity detected,31.83,25.65,28.12,24.12,25.42,21.82,24.68,31.42,34.21,12.33,15.51,2.51,9.81,14.92,3.8,11.92,17.54,16.54,13.81,7.77,20.18,15.28,17.46,25.66,14.28,23.15,20.69,17.85,24.31,15.14,100,100,100,100,100,100,100,100,100,100,12.47,0,18.88,26.48,0,0,27.32,0,23.4,18.7,20.62,37.6,9.21,19.37,0,4.04,18.84,30.68,0,5.54
EVT-0011192,2024-08-20 11:09:07,CZ,EU-CENTRAL,Prague,CZ-212,49.34465,14.05054,AG-6116,HQ,CONFIDENTIAL,T-008,OP-2026-011192,DEEPBLUE-841,RANSOMWARE,Education,1,MEDIUM,OSINT,HUMINT,51,58,52,66,54,270747,2900,124,N,N,N,N,IN_REVIEW,P3,N,1,N,aurora-2.0,anomaly detected,66.3,50.55,58.15,60.61,61.25,61.27,63.87,64.23,60.52,54.8,20.42,27.97,27.0,29.66,28.34,30.42,29.98,31.7,22.5,21.92,27.15,28.62,31.54,38.2,25.33,26.01,26.88,29.68,27.35,31.85,52.41,46.83,49.42,32.64,33.66,47.75,56.42,54.15,49.72,48.75,0.89,24.38,6.4,0,26.56,40.71,70.22,33.51,32.76,29.74,32.58,28.64,59.07,0,34.76,38.19,18.73,48.5,0,24.56
EVT-0011198,2024-04-15 05:15:29,CZ,EU-CENTRAL,Prague,CZ-818,49.55801,16.19073,AG-4621,JUNIOR,TOP_SECRET,T-020,OP-2026-011198,MIRAGE-959,CYBER_INTRUSION,Telecom,10,CRITICAL,FININT,SIGINT,72,86,90,84,85,427282,4652,173,N,N,N,N,NEW,P1,Y,3,N,aurora-1.2,anomaly detected,87.59,82.84,85.94,82.58,77.21,77.15,89.68,100,96.43,100,35.78,46.37,49.63,45.71,47.03,36.58,44.21,47.06,43.17,46.08,43.03,44.73,40.49,41.76,43.61,51.46,50.28,39.55,52.4,44.8,100,100,100,100,100,100,100,100,100,100,60.05,32.78,29.51,48.81,46.81,55.78,47.05,40.94,29.18,67.21,74.22,0,17.92,37.79,49.68,31.06,15.72,17.25,45.95,49.52
EVT-0011202,2024-05-22 07:55:23,CZ,EU-CENTRAL,Prague,CZ-308,51.19225,13.5716,AG-6582,FIELD,SECRET,T-036,OP-2026-011202,MIRAGE-113,MONEY_LAUNDERING,Telecom,5,LOW,HUMINT,CYBINT,45,36,48,36,24,181929,1929,75,Y,N,N,N,NEW,P3,N,1,N,aurora-1.1,cross-border activity detected,33.26,29.36,23.37,32.06,38.28,33.68,51.78,39.03,28.14,33.47,26.71,19.3,17.5,9.06,18.51,4.4,8.18,12.66,24.32,24.11,14.41,27.04,18.8,13.21,17.35,17.77,25.54,23.02,26.93,18.39,90.91,76.99,74.72,77.17,74.44,85.6,68.21,84.41,62.52,81.03,50.77,0,42.26,0.2,11.2,9.69,27.68,6.37,17.78,15.22,0,0,20.24,2.49,0,35.16,12.4,20.83,32.49,24.1
EVT-0011217,2024-10-02 20:10:22,CZ,EU-CENTRAL,Prague,CZ-838,50.49183,15.28528,AG-5426,HQ,SECRET,T-005,OP-2026-011217,SPECTRUM-998,ESPIONAGE,Telecom,4,CRITICAL,FININT,SIGINT,69,82,80,82,85,412092,3265,110,Y,Y,N,N,CONFIRMED,P1,Y,2,N,aurora-1.1,source reliability downgraded,82.06,73.29,92.42,69.59,93.68,78.14,75.32,83.69,76.6,87.05,43.47,38.21,41.68,47.06,44.4,45.1,42.7,37.82,29.4,37.21,24.75,31.79,33.14,42.58,33.36,36.56,42.4,36.28,36.01,36.9,100,100,99.99,100,99.57,100,100,100,100,100,33.62,54.93,46.35,32.12,15.22,88.14,63.78,0,35.02,24.82,10.96,14.13,39.34,18.6,24.34,20.52,20.51,50.71,61.33,66.08
EVT-0011226,2024-11-16 20:27:18,CZ,EU-CENTRAL,Prague,CZ-479,50.74601,14.29593,AG-8596,HQ,CONFIDENTIAL,T-027,OP-2026-011226,SPECTRUM-973,MONEY_LAUNDERING,Energy,1,HIGH,HUMINT,OSINT,76,69,84,57,70,369444,3472,174,Y,N,N,N,IN_REVIEW,P2,Y,2,N,aurora-1.1,possible duplicate event,50.18,70.93,75.18,59.15,58.44,54.5,71.38,73.02,60.36,62.18,30.61,41.84,36.72,39.69,34.17,43.65,35.19,34.94,36.45,39.21,41.18,32.77,24.94,28.59,28.09,38.03,31.05,31.26,33.21,32.61,77.62,91.67,72.52,82.25,74.36,84.99,77.4,100,96.27,85.36,52.11,26.2,62.0,63.38,9.25,40.04,31.44,27.59,15.47,0,15.7,55.64,38.94,52.89,65.06,60.37,32.02,31.57,44.69,3.74
EVT-0011247,2024-09-18 18:12:46,CZ,EU-CENTRAL,Prague,CZ-805,50.78937,14.9207,AG-2503,ANALYST,SECRET,T-029,OP-2026-011247,SPECTRUM-607,CYBER_INTRUSION,Energy,2,MEDIUM,OSINT,CYBINT,74,56,59,66,39,241940,2430,114,Y,Y,N,N,IN_REVIEW,P3,N,1,N,aurora-1.0,possible duplicate event,48.0,69.53,61.74,56.22,55.64,54.76,60.7,57.2,33.22,72.9,27.87,27.51,16.46,21.17,14.04,24.04,14.56,23.82,27.6,21.89,30.28,22.59,20.6,21.55,27.64,30.37,22.96,19.2,28.82,24.22,56.94,58.63,44.04,64.14,30.78,47.71,65.93,59.58,59.17,52.81,61.73,35.59,3.41,50.66,47.76,31.29,33.64,0,76.43,8.46,46.62,20.93,17.45,37.45,35.45,4.53,50.32,17.63,20.05,15.51
EVT-0011268,2024-01-28 16:15:08,CZ,EU-CENTRAL,Prague,CZ-692,50.74054,12.89965,AG-4670,ANALYST,CONFIDENTIAL,T-001,OP-2026-011268,DEEPBLUE-568,CYBER_INTRUSION,Government,4,MEDIUM,SIGINT,HUMINT,61,53,58,51,50,266451,1635,140,N,N,N,N,DISMISSED,P3,N,0,N,aurora-1.1,pattern matches known cluster,74.66,62.27,62.15,64.23,60.11,34.21,53.5,61.9,44.61,29.51,30.56,28.46,28.02,28.94,28.99,29.0,25.48,28.39,31.89,33.21,10.29,15.35,20.14,25.49,17.31,16.45,13.85,28.28,17.73,11.4,66.01,76.72,74.44,70.28,78.79,95.04,79.12,93.68,76.93,86.37,13.29,8.55,0,57.19,0,47.45,2.95,78.5,3.81,21.22,17.76,0.66,36.47,28.3,48.61,25.86,44.14,58.85,38.42,37.38
EVT-0011269,2024-05-07 03:19:52,CZ,EU-CENTRAL,Prague,CZ-102,50.42322,12.98401,AG-8070,HQ,TOP_SECRET,T-017,OP-2026-011269,DEEPBLUE-408,ESPIONAGE,Defense,2,MEDIUM,HUMINT,SIGINT,51,55,62,52,54,295332,3199,116,Y,N,Y,N,CLOSED,P3,N,1,N,aurora-2.0,anomaly detected,51.99,57.61,60.18,39.47,50.93,55.31,60.45,66.67,54.07,63.65,22.13,23.93,20.16,39.77,32.88,29.33,28.81,34.12,22.64,26.25,18.72,33.97,37.31,29.97,29.08,27.35,35.85,26.15,30.4,24.19,42.6,66.69,58.53,70.52,31.38,48.36,50.7,55.89,66.53,59.53,10.96,0,9.04,42.67,55.01,18.51,10.05,55.79,51.46,30.13,45.9,26.35,23.82,22.15,24.45,32.5,12.95,23.11,21.36,0
EVT-0011275,2024-12-18 02:30:32,CZ,EU-CENTRAL,Prague,CZ-560,49.23553,13.2821,AG-5906,SENIOR,SECRET,T-021,OP-2026-011275,NIGHTFALL-751,RANSOMWARE,Defense,8,HIGH,FININT,HUMINT,63,69,76,70,61,342149,4259,162,N,N,Y,N,NEW,P2,Y,3,N,aurora-1.1,manual verification pending,64.26,67.32,69.83,65.7,60.8,59.29,79.01,60.13,76.59,51.78,29.15,39.49,40.18,38.63,33.3,37.33,41.39,39.12,23.1,39.14,44.99,33.57,37.76,43.37,38.79,35.85,42.66,45.19,38.77,45.2,100,100,100,100,100,100,100,100,100,100,24.44,28.03,29.16,51.46,82.51,46.49,38.15,54.26,29.67,31.46,37.1,27.82,11.26,19.49,34.56,0,45.26,42.22,44.58,30.48
EVT-0011278,2024-01-16 18:47:03,CZ,EU-CENTRAL,Prague,CZ-907,50.49109,15.79794,AG-4169,JUNIOR,TOP_SECRET,T-017,OP-2026-011278,MIRAGE-139,INSIDER_TRADING,Defense,1,HIGH,HUMINT,SIGINT,72,71,72,69,74,338259,3586,154,N,N,N,N,CLOSED,P2,Y,0,N,aurora-1.2,source reliability downgraded,67.49,64.28,58.59,61.03,65.17,73.4,80.11,68.61,61.27,87.6,36.31,30.66,46.95,33.06,32.84,32.04,36.0,33.04,36.27,30.21,31.87,34.95,35.48,30.73,41.21,45.29,32.17,34.37,37.13,25.76,77.55,100,86.96,74.06,70.0,89.34,77.37,77.49,75.07,92.46,44.1,27.8,30.75,12.88,28.2,40.07,47.29,27.5,15.55,20.28,9.14,16.92,33.22,71.77,66.1,0,16.78,50.53,30.64,18.58
EVT-0011279,2024-08-25 20:09:45,CZ,EU-CENTRAL,Prague,CZ-282,50.02633,13.0239,AG-1947,FIELD,CONFIDENTIAL,T-008,OP-2026-011279,NIGHTFALL-838,INSIDER_TRADING,Energy,9,CRITICAL,FININT,SIGINT,59,60,57,60,61,302239,2941,90,N,Y,N,N,IN_REVIEW,P1,Y,1,N,aurora-1.1,incomplete metadata,72.54,74.62,70.89,67.11,60.89,74.45,72.97,54.03,49.62,58.87,23.79,28.25,27.86,32.94,30.21,34.58,32.92,26.15,28.35,36.28,36.74,30.61,33.06,28.94,20.19,22.29,39.72,31.94,28.33,27.12,100,100,100,100,100,100,100,100,100,100,0,44.62,3.38,51.49,61.39,50.98,38.91,0,28.39,51.16,42.87,61.89,32.93,9.02,29.02,16.3,14.56,47.74,85.64,17.24
EVT-0011285,2024-02-05 04:50:36,CZ,EU-CENTRAL,Prague,CZ-613,49.98674,13.44431,AG-5968,JUNIOR,SECRET,T-030,OP-2026-011285,DEEPBLUE-121,ESPIONAGE,Telecom,6,MEDIUM,HUMINT,SIGINT,49,47,46,43,52,217920,2719,122,Y,N,Y,Y,NEW,P3,N,0,N,aurora-2.0,possible duplicate event,50.39,41.49,52.46,54.76,37.65,52.6,47.18,51.32,58.11,50.96,21.61,20.88,24.61,13.37,23.53,16.3,23.28,27.09,18.97,16.34,30.15,39.82,33.74,24.55,28.45,21.65,27.39,25.96,38.65,18.08,71.48,84.96,77.28,100,77.33,85.63,83.44,73.76,65.82,100,15.71,55.53,10.63,0,3.81,15.09,22.95,2.2,43.77,29.65,47.3,28.53,26.45,24.23,3.64,22.78,0.22,3.36,0,17.47
